tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,pouvoir_credit
-0.012828179520313676,-0.03948231408574572,-0.06307494472599227,0.06156401493237258,-0.05607258035014285,0.06249525089826592,0,-0.06799574423620744,-0.04683725473940726,-0.10805171637603443,-0.03273842720497669,2.3614436307955025e-16,-0.42478283882434703,65,23,100,301,14,14,167,-0.3881201565640739,sain
-0.012824222807340037,-0.04425137381170409,-0.0665839887938928,0.06614128991000634,-0.05976723512131853,0.06707321507921035,0,-0.06799574423620744,-0.04683725473940726,-0.10779825648318168,-0.06114908170608456,2.3614436307955025e-16,-0.42478283882434703,65,23,251,356,32,14,517,-0.0233907456664421,sain
-0.012818287737879578,-0.04136120952656174,-0.06660860725987273,0.06615659517168897,-0.05979315577977473,0.06708157389189977,0,-0.06799574423620744,-0.04683725473940726,-0.10813894357824838,-0.06086809737642123,2.3614436307955025e-16,-0.42478283882434703,65,23,351,166,46,10,644,-0.0233907456664421,sain
-0.012768828825709089,0.04125337389134176,0.014970471512901196,-0.014862333746383778,0.02237802598530059,-0.013856303968507889,859,-0.06799574423620744,-0.04683725473940726,-0.10833118666486555,0.005570352221159316,-1.0224385926257067,-0.42478283882434703,65,23,407,556,49,20,929,-0.11457309839085004,sain
-0.01276685046922227,-0.04136120952656174,-0.06661343894106951,0.06615540752864045,-0.05979824303249685,0.06708021063407436,0,-0.06799574423620744,-0.04683725473940726,-0.10811492230254513,-0.0611124861029732,2.3614436307955025e-16,-0.42478283882434703,65,23,282,194,46,10,929,0.43252101795559766,sain
-0.012751023617327713,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10415559559102451,-0.058739773497082044,2.3614436307955025e-16,-0.42478283882434703,65,23,282,194,46,10,517,-0.7528495674617057,sain
-0.01272332662651224,-0.043450874882558325,-0.065853782409122,0.0654396783979143,-0.05899840450784307,0.06636680939369145,0,-0.06799574423620744,-0.04683725473940726,-0.10778734946392804,-0.06015773962879265,1.370435654908381,0.9078813151608698,18,79,282,194,46,10,517,1.3443445451996772,sain
-0.012711456487591323,-0.04136120952656174,-0.06661343894106951,0.06614643077580207,-0.05979824303249685,0.06708150130927938,0,-0.06799574423620744,-0.04683725473940726,-0.10422640026395098,-0.06114452871576502,2.3614436307955025e-16,-0.42478283882434703,57,27,374,142,46,10,858,-0.9352142729105216,sain
-0.012476032065659797,-0.043958358092311654,-0.06631670311061766,0.06602273399031855,-0.059485811375742624,0.06695002217882563,0,-0.06799574423620744,-0.04683725473940726,-0.09516848112928071,-0.06037659875389969,2.3614436307955025e-16,-0.42478283882434703,65,23,346,153,46,10,517,-0.7528495674617057,sain
-0.012410746301594751,-0.04105978327832049,-0.05793862907835136,0.05628322573752862,-0.05670190625430414,0.05735153510078759,282,0.033232027895638346,-0.04683725473940726,1.12955236369609,-0.04287169580743033,-0.6153176268994209,0.9078813151608698,65,23,377,135,47,10,517,-0.6616672147372977,sain
-0.012398876162673834,-0.04136120952656174,-0.06661343894106951,0.06615122572984541,-0.05979824303249685,0.06707643424225307,0,-0.06799574423620744,-0.04683725473940726,-0.10533846751820916,-0.06086809737642123,2.3614436307955025e-16,-0.42478283882434703,53,12,282,194,46,10,858,-1.1175789783593375,sain
-0.012392941093213376,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,512,3,81,0,69,-0.11457309839085004,sain
-0.01236722245888472,-0.04136120952656174,-2.6929450462163896e-11,-6.244377962302712e-11,-9.793241656010015e-13,2.0881156872987107e-11,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.05962147580288356,2.3614436307955025e-16,-0.42478283882434703,109,106,402,551,46,10,586,-1.0263966256349295,sain
-0.012323698616174692,-0.043808227324705205,-0.06617975546326257,0.06572307822033564,-0.0593416198897108,0.0666486025588307,0,-0.06799574423620744,-0.04683725473940726,-0.10695517357710813,-0.0610585406797339,2.3614436307955025e-16,-0.42478283882434703,65,23,343,164,46,10,22,-0.0233907456664421,sain
-0.012317763546714234,-0.04427910255589063,-0.06660928272810128,0.06615612220975,-0.05979386697686006,0.06708091493314933,0,-0.06799574423620744,-0.04683725473940726,-0.10825924055621507,-0.06115062074914127,2.3614436307955025e-16,-0.42478283882434703,65,23,382,130,47,10,604,-0.0233907456664421,sain
-0.012311828477253775,-0.04427946821283767,-0.06660961625726337,0.0661554321005656,-0.05979421814802981,0.0670802197783415,0,-0.06799574423620744,-0.04683725473940726,-0.10830555922571201,-0.061129370342955604,2.3614436307955025e-16,-0.42478283882434703,65,23,273,112,35,18,798,-0.0233907456664421,sain
-0.012272261347517384,-0.04380885592526741,-0.06613527242088402,0.06568566317850656,-0.059294783919121616,0.06661894998657795,0,-0.06799574423620744,-0.04683725473940726,-0.10826472594122281,-0.06104263851688303,2.3614436307955025e-16,-0.42478283882434703,60,63,282,194,46,10,895,1.526709250648493,sain
-0.012270282991030564,-0.042948721660785324,-0.06539572377915938,0.06483840300873756,-0.05851611689049715,0.06576410217405836,0,-0.06799574423620744,-0.04683725473940726,-0.10489582757550983,-0.03920953232734206,2.3614436307955025e-16,-0.42478283882434703,57,27,67,100,46,10,895,-0.47930250928848184,sain
-0.012268304634543745,-0.044256419525556846,-0.06658859149632958,0.06614320461536699,-0.05977208128346107,0.06706820249677573,0,-0.06799574423620744,-0.04683725473940726,-0.10797172075634284,-0.061041725080322594,2.3614436307955025e-16,0.9078813151608698,65,23,298,562,43,11,80,-0.0233907456664421,sain
