tiers_key,ca,TOTMVTC,TOTMVTD,TOTMVTCnet,TOTMVTDnet,ENG,MontImp,encours,Encours_Moyen_Debiteur,Encours_Moyen_crediteur,NBECHEANCE,Code_Classe,Code_Profession,Profession,Code_Activite_Economique,Activite_Economique,Code_secteur_activite,Secteur_Activite,Ville,ancienneté,Cluster
1032352,139474.073,2.67,-357.98,2.67,-346.76,0,0.0,0.0,805.172638,604.70461,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAC03,TRANSFORMATION ET CONSERVATION DE TOMATES,CA,INDUSTRIE MANUFACTURIERE,MENZEL TEMIME,1,0
1032399,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,11179.850126,364.190342,134.0579981290926,0.0,P0899,"AUTRES EXPLOITANTS DE L'AGRICULTURE, PECHE ET ASSIMILES",GCB08,"COMMERCES DE DETAIL DE GRAINS, LEGUMES SECS ET PRODUITS D'EPICERIE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,25,1
1032510,2094525.171,2108693.78,-1970837.94,2108693.78,-1969136.22,"86392,453",0.0,0.0,24222.046904,21246.450194,287.0,0.0,P0504,PHARMACIENS LIBERAUX,GCG03,COMMERCE DE DETAIL DE PRODUITS PHARMACEUTIQUES EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,9,1
1032517,139474.073,0.0,-217.97,0.0,-211.35,0,0.0,0.0,490.510191,0.0,134.0579981290926,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,6,1
1032777,200772.703,200772.7,-183842.66,200772.7,-183763.38,0,0.0,0.0,1105.498917,5723.329323,134.0579981290926,0.0,P0902,ARTISANS DU BOIS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,1,1
1032792,6000.0,6000.0,-270.48,6000.0,-270.48,0,0.0,0.0,12964.540131,4709.55326,134.0579981290926,0.0,P1004,COMMERCANT DANS L'HABILLEMENT ET CHAUSSURES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,4,1
1032794,2290410.3,2290410.3,-2298960.56,2290410.3,-2298362.99,0,0.0,0.0,10507.860038,2622.353931,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCC99,COMMERCE DE DETAIL DE CARBURANTS EN MAGASIN SPECIALISE,GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,19,0
1032994,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,15949.211484,23.866432,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAG01,BOULANGERIE ET BOULANGERIE-PATISSERIE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,NABEUL,27,0
1033665,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,122.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,15,1
1033930,1018898.266,1461593.34,-1441212.29,1461593.34,-1413009.66,"741643,036",715643.036,26000.0,153540.508627,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GAC01,COMMERCE DE GROS D'EQUIPEMENTS AUTOMOBILES,GA,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,14,0
1033931,1945.0,1945.0,-2158.58,1945.0,-1959.25,0,0.0,0.0,12266.521495,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBG04,COMMERCE DE GROS DE MATERIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,14,0
1034221,112100.0,114849.07,-115040.52,114849.07,-113821.76,0,0.0,0.0,201.322556,3702.119405,134.0579981290926,0.0,P1005,"COMMERCANT DANS LE TOURISME, LOISIRS ET RESTAURATION",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,24,1
1034247,502122.047,529222.05,-449425.36,529222.05,-444369.0,"36530,385",0.0,0.0,50489.120397,5868.536424,148.0,0.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,10,1
1036504,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,31.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,EL MENZAH 1,27,0
1037473,8759.879,8763.52,-17262.73,8763.52,-15309.54,0,0.0,0.0,147424.952389,418.850041,134.0579981290926,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,GBD04,"COMMERCE DE GROS DE VAISSELLE, VERRERIE ET PRODUITS D'ENTRETIEN",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,3,1
1037643,1500.0,35954.88,-29131.38,35954.88,-28996.91,"19046,733",0.0,0.0,1832.3621925,9335.10589,111.0,0.0,P1499,AUTRES CADRES SALARIES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,23,1
1037744,139474.073,72567.64,-82199.78,72567.64,-81990.22,0,0.0,0.0,1832.3621925,12082.346243,134.0579981290926,0.0,P0908,ARTISANS DE TRANSPORT INDIVIDUEL ET DE VOYAGE,JDD99,AUTRES ACTIVITES DE TELECOMMUNICATION,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,10,1
1037779,139474.073,16.52,-9454.87,16.52,-0.0,"181502,492",0.0,0.0,14196.422747,19869.765397,134.0579981290926,4.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,5,1
1037894,139474.073,21.83,-0.0,21.83,-0.0,0,0.0,0.0,1832.3621925,969.521947,134.0579981290926,0.0,P0401,DIRIGEANTS / GERANTS D'ENTREPRISES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,7,1
1038913,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,16.915528,134.0579981290926,0.0,P0508,EXPERTS COMPTABLES LIBERAUX ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,6,1
1038937,420.0,420.0,-191.35,420.0,-188.79,0,0.0,0.0,68.627594,71.006224,134.0579981290926,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,7,1
1039030,1149004.944,1149024.94,-1133939.9,1149024.94,-1132756.14,0,0.0,0.0,7599.287531,4911.405227,121.0,0.0,P0504,PHARMACIENS LIBERAUX,GCG03,COMMERCE DE DETAIL DE PRODUITS PHARMACEUTIQUES EN MAGASIN SPECIALISE,CM,INDUSTRIE MANUFACTURIERE,TATAOUINE,11,0
1039870,5150.0,5150.0,-5314.65,5150.0,-5217.54,0,0.0,0.0,542.158142,49.017663,134.0579981290926,0.0,P1799,AUTRES SERVICES DIRECTS AUX PARTICULIERS,GCA01,COMMERCE D'ALIMENTATION GENERALE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,6,1
1041808,392108.198,395102.37,-542954.4,395102.37,-542234.33,100000,0.0,100000.0,1832.3621925,335656.562589,134.0579981290926,0.0,P9901,RETRAITES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,2,1
1041833,1261357.243,1263017.51,-1283611.52,1263017.51,-1283225.62,"15999,279",0.0,0.0,73.213791,57062.981161,103.0,0.0,P0504,PHARMACIENS LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,8,1
1041896,32231.532,35291.59,-35294.17,35291.59,-35115.78,0,0.0,0.0,0.812632,711.433309,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB02,COMMERCE DE DETAIL DE VIANDES ET DE PRODUITS À BASE DE VIANDE EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,8,0
1041921,258030.791,258030.79,-252891.47,258030.79,-252756.51,0,0.0,0.0,310.181652,5639.485641,134.0579981290926,0.0,P1003,"DROGUERIES, QUINCAILLERIES, PIECES DE RECHANGES ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,5,1
1042197,139474.073,0.0,-189.11,0.0,-184.62,0,0.0,0.0,342.126016,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CHA01,SCIAGE ET RABOTAGE DU BOIS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ML TEMIME.........,35,0
1042615,80000.0,160000.0,-80000.0,160000.0,-80000.0,0,0.0,0.0,109140.037731,57368.383561,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,JDD99,AUTRES ACTIVITES DE TELECOMMUNICATION,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,3,0
1042664,8416.88,18416.88,-11031.08,18416.88,-10937.79,0,0.0,0.0,2737.122901,288.008046,134.0579981290926,0.0,P0801,AGRICULTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SIDI ABDELMONEM,30,1
1042748,83091.594,93759.8,-66387.04,93759.8,-66338.25,0,0.0,0.0,1832.3621925,91195.682578,134.0579981290926,0.0,P0504,PHARMACIENS LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,7,1
1042791,139474.073,0.0,-193.33,0.0,-188.43,0,0.0,0.0,370.297997,32.914575,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,SCA02,COIFFURE ET SOINS DE BEAUTE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,35,0
1042949,68250.0,68502.63,-67277.83,68502.63,-65631.82,0,0.0,0.0,8851.583515,5598.736969,134.0579981290926,0.0,P0907,ARTISANS DANS LA METALLURGIE ET L'AUTOMOBILE ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,30,1
1043104,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL HORR,29,1
1043508,3830066.059,3840557.34,-3123015.6,3840557.34,-3122657.83,"830985,06",0.0,0.0,1832.3621925,818527.658136,67.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CAC03,TRANSFORMATION ET CONSERVATION DE TOMATES,CA,INDUSTRIE MANUFACTURIERE,MENZEL TEMIME,1,0
1043867,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,13.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB08,"COMMERCES DE DETAIL DE GRAINS, LEGUMES SECS ET PRODUITS D'EPICERIE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,5,0
1043977,1081.479,20649.42,-20850.54,17138.44,-20709.74,"2196,431",0.0,0.0,89.377224,320.131687,82.0,0.0,P0511,PROFESSIONS PARAMEDICALES LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,30,1
1044089,139474.073,0.0,-276.24,0.0,-263.3,0,0.0,0.0,924.456457,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FCB01,INSTALLATION ELECTRIQUE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ML TEMIME,33,0
1044113,1554893.78,1561171.14,-1540182.62,1561171.14,-1539808.46,0,0.0,0.0,2694.967734,12552.498142,134.0579981290926,0.0,P1006,EXPLOITANTS EN GERANCE LIBRE DES STATIONS DE SERVICES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,30,1
1044156,139474.073,0.0,-228.26,0.0,-219.97,0,0.0,0.0,603.714915,49.340449,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,CHA01,SCIAGE ET RABOTAGE DU BOIS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ML.TEMIME,32,0
1044424,35913.2,35913.2,-36417.36,35913.2,-36162.47,"32029,342",0.0,0.0,312.024315,1854.307805,464.0,0.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,LAB01,LOCATION DE LOGEMENTS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,30,1
1044498,13444218.394,28882759.53,-29175917.87,14681809.01,-28939404.22,"10400206,333",0.0,0.0,1615726.111243,0.0,773.0,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,FA,CONSTRUCTION,EL MIDA,1,0
1044684,10152.783,10152.78,-3771.39,10152.78,-3738.29,0,0.0,0.0,442.182832,688.453065,134.0579981290926,0.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,8,1
1044751,139474.073,0.0,-322.36,0.0,-302.31,0,0.0,0.0,1407.674695,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GBG04,COMMERCE DE GROS DE MATERIAUX DE CONSTRUCTION ET D'APPAREILS SANITAIRES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,28,0
1045529,55000.0,427089.76,-337204.82,427089.76,-337078.63,"77234,933",4979.952,0.0,1053.456871,693797.254008,69.0,0.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,F,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,5,1
1045908,139474.073,0.0,-557.51,0.0,-517.27,0,0.0,0.0,2804.269936,364.190342,134.0579981290926,4.0,P0903,"ARTISANS DE L'HABILLEMENT, DU TEXTILE ET ASSIMILES",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,29,1
1045914,569029.593,569029.59,-577990.8,569029.59,-577856.33,0,0.0,0.0,2473.046852,14646.569295,134.0579981290926,0.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,30,1
1045917,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1832.3621925,0.0,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,ML TEMIME.........,30,1
1046053,3194078.969,7556272.25,-7715099.32,7436272.25,-7700078.25,"4788391,521",4187890.321,0.0,325375.045712,0.0,54.0,2.0,P0904,ARTISANS DU CUIR ET DE LA CHAUSSURE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,1,1
1046111,139474.073,0.0,-7394.53,2971426.56,-3521324.16,"129455,922",0.0,0.0,107885.88423,0.682126,134.0579981290926,5.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,5,1
1046190,359607.01,362673.11,-363703.17,362673.11,-363223.5,"44507,246",0.0,0.0,3035.791298,3925.807663,433.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,30,1
1046564,2055840.0,2131198.34,-2118340.46,2131198.34,-2117775.31,"18260,324",0.0,0.0,1964.989528,27769.742063,87.0,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,GCA01,COMMERCE D'ALIMENTATION GENERALE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REDEYEF,5,1
1047062,139474.073,0.0,-76.72,0.0,-6.74,2560,2560.0,0.0,38874.190465,5.37752,24.0,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB04,"COMMERCE DE DETAIL DE PAIN, PATISSERIE ET CONFISERIE EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,SOUSSE,7,0
1047085,10246.23,13194.77,-13140.21,13194.77,-13061.51,"8951,622",223.401,0.0,209.909005,59849.260315,74.0,1.0,P0599,AUTRES PROFESSIONS LIBERALES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,4,1
1047225,139474.073,0.0,-638.56,0.0,-489.37,0,0.0,0.0,2625.39238,364.190342,96.0,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI GARE,29,1
1047370,139474.073,0.0,-630.47,0.0,-583.15,0,0.0,0.0,3291.927797,0.0,134.0579981290926,4.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,IBC01,CAFES,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,34,0
1047389,650.0,650.0,-796.94,650.0,-733.58,0,0.0,0.0,4239.908065,0.0,134.0579981290926,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,32,1
1047408,139474.073,3485166.04,-3473246.26,2971426.56,-3521324.16,0,0.0,0.0,1207.207495,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE01,COMMERCE DE DETAIL DE TEXTILES EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,REDEYEF,30,0
1047410,746.37,746.37,-239.78,746.37,-238.0,0,0.0,0.0,1832.3621925,384.964235,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCB08,"COMMERCES DE DETAIL DE GRAINS, LEGUMES SECS ET PRODUITS D'EPICERIE",GC,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MOULARES,29,0
1048125,139474.073,0.0,-252.61,0.0,-247.0,0,0.0,0.0,611.559671,0.0,134.0579981290926,0.0,P1899,OUVRIERS DANS D'AUTRES SECTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TOZEUR,6,1
1048680,139474.073,0.0,-250.43,0.0,-240.66,0,0.0,0.0,707.382191,364.190342,134.0579981290926,1.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,30,1
1048800,139474.073,0.0,-6.0,0.0,-6.0,0,0.0,0.0,1059.601008,4.785156,134.0579981290926,5.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,32,0
1048917,15420.552,15716.02,-26497.36,15716.02,-26479.58,0,0.0,0.0,599.268575,8281.731756,134.0579981290926,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,29,1
1049105,139474.073,0.0,-327.79,0.0,-310.52,0,0.0,0.0,1224.362476,364.190342,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE01,COMMERCE DE DETAIL DE TEXTILES EN MAGASIN SPECIALISE,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,30,0
1049751,139474.073,0.0,-642.73,0.0,-368.39,0,0.0,0.0,1616.562991,14.460273,134.0579981290926,0.0,P1005,"COMMERCANT DANS LE TOURISME, LOISIRS ET RESTAURATION",FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,TATAOUINE,6,1
1049789,13700.0,13700.0,-13588.98,13700.0,-13582.34,0,0.0,0.0,19.621334,478.869506,134.0579981290926,0.0,P0801,AGRICULTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,EL HAOUARIA,7,1
1049839,971122.25,971122.25,-986407.17,971122.25,-986206.56,0,0.0,0.0,5572.15406,2638.805726,134.0579981290926,0.0,P1001,COMMERCANT DANS L'ALIMENTATION GENERALE,GBB01,"COMMERCE DE GROS DE CEREALES, DE TABAC NON MANUFACTURE, DE SEMENCES ET D'ALIMENTS POUR LE BETAIL",A,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,11,1
1050166,19695.996,40259.31,-44812.18,40259.31,-44810.4,0,0.0,0.0,1832.3621925,13391.792243,134.0579981290926,0.0,P0905,ARTISANS DU BATIMENT ET ASSIMILES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,5,1
1050257,139474.073,0.0,-281.63,0.0,-270.85,0,0.0,0.0,782.769304,12.302202,134.0579981290926,0.0,P0801,AGRICULTEURS,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,7,1
1050280,108589.866,390791.9,-395077.86,390791.9,-394923.1,0,0.0,0.0,2211.256616,199894.881704,64.0,0.0,P0507,NOTAIRES,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,MENZEL TEMIME,19,1
1050905,139474.073,26004.77,-25802.38,26004.77,-25800.0,0,0.0,0.0,2600.752076,753.003813,134.0579981290926,0.0,P9904,SANS PROFESSION,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,GAFSA,3,1
1050913,21220.546,21220.55,-23456.22,21220.55,-23323.33,"17300,202",1385.168,0.0,3924.863213,229.058353,140.0,2.0,P0510,ARCHITECTES LIBERAUX,FAB99,CONSTRUCTION DE BATIMENTS RESIDENTIELS ET NON RESIDENTIELS,GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,7,1
1050992,139474.073,0.0,-325.08,0.0,-308.06,0,0.0,0.0,1206.225624,13.895824,134.0579981290926,0.0,P1099,AUTRES COMMERCANTS ET ASSIMILES,GCE02,"COMMERCE DE DETAIL DE QUINCAILLERIE, PEINTURES ET VERRES EN MAGASIN SPECIALISE",GB,COMMERCE; REPARATION D'AUTOMOBILES ET DE MOTOCYCLES,METLAOUI,18,0
